player_id,fielding_ability,throwing_accuracy,speed_agility,catching_ability,batsman_shot_tendency,optimal_position
112,7.937974381112131,4.726635996437183,6.117009059139962,8.688985095316045,4.71919801357201,3
160,5.56879781308632,5.343230015859113,5.2943814984913065,7.605285684126621,3.106010794308549,2
196,8.553534508523576,4.890613980650263,9.224108375559414,9.688358371346325,8.079938976782383,1
136,8.828113911666295,5.960574891639478,7.125880247705519,8.730139840851065,2.651231713968831,3
182,7.199720940427317,6.361265540013182,9.402999710678307,9.906106223734344,4.613011351538367,3
104,5.157925810344389,8.861272627676456,7.359104315693746,8.52189814155377,4.736692900558241,2
2,6.260302695003954,9.01139320675662,7.835238242173674,7.567834757973118,1.4100572241799647,3
59,9.719435463797158,7.842881657361382,6.694371194829351,7.854312909352758,5.840870382972,3
28,6.362776698210371,5.037937412823313,5.11599503551573,9.585867076507617,8.707302562094712,3
174,7.931804579191857,8.424309222751102,8.489029595493092,9.70098750555582,5.923940893985078,3
151,6.919831463136601,8.190524151732818,4.362375931932302,4.280135007768617,6.628388582626268,3
68,7.761228768767385,6.927328013096266,4.489137496374989,4.601992531841025,1.6339777063177077,3
77,9.78278904509287,9.947243429265036,6.8618096041459715,7.598533467274112,9.043019930520627,1
147,5.039725220460466,4.4349300546260615,8.878885077506514,6.088110477886875,4.542532022661524,2
108,9.248031525285194,5.089570084661411,9.320547186085282,5.807050548442215,8.78733913377836,1
45,6.901657526479581,9.442084802093685,6.775515452932593,6.419961654130169,1.4675877800155035,3
169,6.171483148995948,4.615246316806345,8.98775611985656,8.251176752896313,5.942736731306309,3
35,6.145263379412153,6.912308240000307,5.162514605652122,6.950337661017938,5.494159685695559,3
47,9.878968344175936,6.8853647898840835,4.3869015394184245,9.055469577838574,4.447368063308488,3
127,5.177872785784958,9.00345896397442,5.149617106874615,9.971966764934383,6.1653184255908435,2
119,8.834670559384456,9.284712643895762,8.397715647655849,7.183877821932098,5.900525434830962,3
158,5.823378789517678,4.7392054403761135,4.708911927146373,8.608003528496418,8.8267990321812,2
63,6.739804860421499,6.74098861139767,7.809157505626466,9.26074663969564,3.8024198593570255,3
191,8.603057873628071,6.5247295688541715,8.003992620847068,7.636305510579971,1.9879099151691828,3
179,9.187741239673478,6.953866303901876,8.347190405448721,9.768283815676764,7.0418476807705455,1
159,7.445188753749811,8.586200331450238,6.019955054069092,9.187032286900685,4.594757660396268,3
32,7.849163171698539,8.41468578401209,9.815646860666664,4.305484723350702,1.4036341567252992,3
25,7.093797258853025,6.9309505274291165,9.800636366987023,7.985847167957159,1.863458723378105,3
140,6.712984950098588,4.2248430012591305,5.748786529999973,9.173299375964078,5.655382304205439,3
136,8.828113911666295,6.409752360015297,7.646533965664882,6.661571216473037,1.3771693535683056,3
143,5.546573580430751,7.6031356775710925,9.954587409307717,9.045725886909903,1.1500006640282368,2
125,9.543480814954474,7.071744743058668,9.914643087533276,5.034134082955292,6.1447803621995485,3
158,5.823378789517678,5.993854948462328,4.171942989673361,7.036774272948943,3.0053296582903375,2
176,9.906808108199499,4.509939554928195,4.159447464842616,7.723308534634406,4.263039119886926,3
105,9.303903516638126,7.252756589348193,9.749177875428998,7.791739391802466,3.489833372632223,3
113,8.015168388769721,8.789924046777315,7.686607694971687,6.56147573500585,1.6502728750725866,3
41,6.593123668910263,5.7803255895640815,9.88285470557501,6.870660744993095,3.2520474303726226,3
130,8.74937705872006,6.687659933240129,5.697844639618111,7.197432604406556,2.3642663443568854,3
77,9.78278904509287,6.425185615337308,5.464295884052208,6.6975309300105526,1.765972140864367,3
86,5.510435263150245,7.442685937453275,5.259487528553471,8.449256029612918,7.968862090887873,2
12,7.189200037734564,9.617164882977669,8.638066048391224,5.912507571666,7.062943151227339,3
51,6.075566518616974,8.944830691051996,6.956327887562237,7.613727259409826,1.4591328764300284,3
137,8.07597658827894,4.964409647251319,8.496770889857219,8.456316957846145,4.115986034938823,3
64,9.380453631149415,6.317785572311181,9.287414055926632,4.703350085184015,9.574868527340946,1
57,9.958096763230438,7.470966386818865,4.92960542202038,9.21232253573109,9.299688297929361,1
88,8.86994828308831,7.890322934171969,5.5967454603045645,8.37815862771005,6.900791747621452,3
102,6.332967430899628,8.531230283945312,8.716604050357166,4.263610397460715,4.65138317957709,3
169,6.171483148995948,5.882557035868423,6.267039360750166,5.396475688176869,2.1166973082363727,3
47,9.878968344175936,5.798584764286053,5.334291603389626,6.359915638709326,6.668487495995493,3
141,8.441806201837279,8.13003879952809,8.902299811817244,5.066995149889723,8.773965867016663,1
160,5.56879781308632,7.429222753060345,4.9001557978450005,7.401370027891268,1.9719423301425545,2
128,8.0024055865564,4.128339600961617,6.600509160270512,8.918545018286238,5.992290306731014,3
165,6.080839371421514,8.153495399726205,7.404439824400409,5.698859720432542,8.22681479484056,3
14,6.267339382876608,8.358646239743951,9.927664959209704,9.170146843662957,1.0978267547856273,3
165,6.080839371421514,4.938817211126825,4.587461392945111,6.221046688180082,3.408236607121677,3
147,5.039725220460466,8.803335718090041,5.130379406471533,4.272805568651937,2.4534296806639357,2
181,8.743465292321964,5.978284031216242,9.539928476250697,7.724616413231111,4.521163222818069,3
34,7.015412542591401,8.190253521614178,8.142911072049506,9.745205048456748,7.765707574410043,3
35,6.145263379412153,5.188075979214834,4.686640866971768,7.90633833471475,7.54364182905979,3
138,8.129410475725908,5.766510002720168,5.510548645096608,6.427339169238998,5.260029060222085,3
29,6.72431919506665,8.704695044205534,5.903538958423757,9.19192008191869,1.6482104452369093,3
199,6.498710438386006,8.854453391421428,7.199576479778007,4.39504204314369,2.296420897603997,3
148,8.885898188246172,9.805822848686992,5.991633666608072,7.559570528120587,1.4342429298638026,3
33,7.4399086081626296,9.178187103386248,9.151058636575826,9.295517608320072,7.686819744060734,3
142,8.979435422303828,9.106289504234656,9.47790389831134,9.319812754312672,9.704044583209921,1
81,7.123155729785311,6.21424326535285,9.15373724174842,8.248923539332974,2.84871273686291,3
144,7.071004501426242,5.224609317960076,8.911381430452064,5.686401259580693,2.4959082163321744,3
125,9.543480814954474,6.195400580083348,7.804200524170988,8.44478187788167,6.024381725978984,3
147,5.039725220460466,5.422392980350165,7.649344115573545,8.42994140624425,7.792872801539766,2
123,5.676735244257358,7.057970601816505,9.99071327099944,5.367029407536913,4.150198387056829,2
8,7.185195757873304,7.724575170632804,9.343963969328623,9.026146534567134,7.4281058007291305,3
139,9.379500562747698,6.585765620687541,9.367291239199602,4.181863388809475,5.1080387437005665,3
153,9.39540707068661,7.154719797250018,4.831495331913714,7.58865607762146,3.9291102812729166,3
78,5.268288235252928,7.27043463078479,8.944852328795303,8.245236825217614,2.147892159933786,2
100,5.691655429584434,8.175141807855683,8.829073322428995,6.587160034544569,8.865414832342115,2
36,7.134912483591247,9.782670403576798,6.766730675126015,8.358426114148639,9.41020181071678,3
163,9.06322875008069,8.31423903794659,6.317492447245543,6.580241404287794,4.481461792539192,3
14,6.267339382876608,4.108293931121586,6.106091184616505,4.167718073046977,2.785210426036924,3
7,9.300487360221428,6.46043410896174,7.117888824669461,9.856715360259319,9.262892871612985,1
43,5.460138456422569,6.33537462728778,7.978608305520402,4.8193535729948715,3.336377653926119,2
112,7.937974381112131,9.219056528847792,9.317355873105553,7.164847146980789,1.2103452822259737,3
178,5.178847649741599,6.572450126980538,9.115768578233332,5.603514224222559,5.485260955889113,2
127,5.177872785784958,9.766478814602443,5.343706251284262,6.697115208497005,8.151681972749827,2
141,8.441806201837279,9.244194616887224,9.775310765567603,6.143256063785516,2.083055835634316,3
163,9.06322875008069,8.560176752794096,7.419603516403375,7.651242173155721,9.645921796525666,1
148,8.885898188246172,7.526509017217248,9.75008651782176,5.251626928878269,6.091919791918709,3
34,7.015412542591401,9.278667996985167,8.818078385905341,5.831888329023261,2.415922204692224,3
133,6.258708798275734,6.907561657416341,5.977234798339598,5.372091783648557,6.9574889583902255,3
188,6.121514538029192,8.662987347295461,8.541305967021419,9.601847502388111,5.918977234285979,3
120,7.820647147057283,7.952530008644153,6.795283234033876,9.388751270006342,5.721759549800399,3
44,6.212218539862171,4.032037603421475,5.952151180896239,8.558915103472648,1.0291878551358722,3
149,7.386394802942442,5.547151157308502,7.005252161239753,4.211144979802157,1.248959004722285,3
166,8.92213468805078,7.34888532311772,7.92724380132984,5.9077572161435885,6.0263550436852045,3
60,9.094134577575858,5.407893042747433,4.870596886578528,6.368475260632357,6.800919015645083,3
14,6.267339382876608,6.034918362431007,6.679549392367298,9.922722787074058,8.159331256312772,3
192,6.529563339715336,6.711864321859511,8.934476142292096,8.5966955917267,4.019010800450111,3
167,8.73051685297563,8.046556546824384,8.55019642347244,6.492427942052684,8.720186543106497,1
135,6.366789658217469,4.289406476272796,5.609981390791999,4.098414949293389,7.635826924434873,3
16,9.356087116026146,5.224554372370542,5.252519398403848,7.289855369370249,6.718726646494693,3
122,7.2602941274075325,4.148942426570373,8.843118953603636,5.78972751212206,8.65512788920908,3
15,6.841760984788225,9.328286625298484,9.635345671677367,9.791234680676364,3.609320335630118,3
40,5.825629158595894,8.518425344745598,6.686734768561292,5.426490591351324,5.288184903259021,2
120,7.820647147057283,8.226115085001858,9.885387057968128,4.447841797193316,6.750172696404288,3
153,9.39540707068661,6.478290556556777,5.554766032738069,4.465347958695844,3.4423526958454,3
108,9.248031525285194,8.65870062511722,5.533343554337493,8.200687546878141,3.872260659774371,3
2,6.260302695003954,6.44960907793598,8.138930401161204,8.388598709043707,6.895896065292095,3
48,8.688393709843488,7.326706954050037,7.235232449051948,8.917154034468231,8.195263099877069,1
15,6.841760984788225,7.727902414526949,7.329032665020133,8.326730105631928,3.1007864537459384,3
42,7.5374678789965,6.4488443262758,9.334578994806634,4.661943219666422,4.45396446203917,3
72,9.421023382389151,4.645674470257288,7.712730686117419,8.70606612906849,8.337480086707405,1
130,8.74937705872006,6.055484786592222,8.935540447270105,6.431630175920684,6.7779757663868985,3
158,5.823378789517678,7.435534703464778,5.334640970811019,4.6714827818520686,2.887854248208485,2
163,9.06322875008069,5.503982078464242,7.441163920784657,5.926897609967773,2.855788378190341,3
24,7.154055531664056,4.9466813029346035,6.020286630000074,7.893080462669262,2.5468736572354573,3
112,7.937974381112131,8.225488323042836,9.189543142373564,4.931684852708421,7.874329421690857,3
43,5.460138456422569,8.144117353086386,5.742617362204464,7.77037551344669,6.235262830232601,2
127,5.177872785784958,4.740216528008374,5.186345636272716,8.525220289241151,5.01051461298426,2
129,6.670095323391459,8.653894411131944,9.10844181304843,8.856386932010626,4.461836886831563,3
105,9.303903516638126,5.976023008292923,9.957093571634417,9.069497180899505,9.667491034452773,1
33,7.4399086081626296,4.693587132582434,9.296378265543098,9.367102737975003,7.448494608669491,3
28,6.362776698210371,7.26062619210538,5.243454911217268,7.4253795447494255,9.440589909216369,3
141,8.441806201837279,6.208635281357391,6.721235338786959,6.594825975819383,2.149269894314549,3
133,6.258708798275734,4.423449670184892,8.374617215125033,4.680637804358902,8.761503694067446,3
188,6.121514538029192,7.881714671262046,4.19358749637173,8.47102482749137,3.4168557341340655,3
63,6.739804860421499,5.119656780889611,5.0872677931361014,6.478467440898115,2.128271624524949,3
158,5.823378789517678,8.162716881116255,5.1337823180482385,5.3550295699589245,3.348550002660422,2
94,7.41889509745395,9.837273774404313,4.000262156516749,9.48142398018719,6.4020491726378355,3
29,6.72431919506665,9.538601647213303,7.5468878096142475,4.719425289233625,2.5159699880549553,3
99,5.518103919721187,4.813059854235769,7.995561438169172,8.468819845892568,6.802713076634928,2
120,7.820647147057283,4.836081734040325,9.097048678064285,6.566346120631302,7.833778344562793,3
171,7.179313818651128,4.490806564403394,7.664627777931077,9.290591801342346,4.546582741010559,3
36,7.134912483591247,6.104026610766172,8.03071130974963,4.261267688141381,2.427484095660349,3
48,8.688393709843488,5.5494726895307736,7.677063676468615,4.735797297756761,8.611121349909485,1
198,6.1432464377325555,8.274652903984933,5.993556074918502,7.60145716655566,6.8046468681936325,3
12,7.189200037734564,6.560542664103779,9.449481271843958,9.633489487186594,2.9466280348694327,3
141,8.441806201837279,8.711002769599364,9.277680271331386,6.363551198705704,1.8972676086058382,3
2,6.260302695003954,4.223277039233141,4.981142701442261,9.859517564051371,3.801889566313881,3
5,9.96055862054601,4.447044207324803,4.551623367484275,8.35369753230606,6.603804303156714,3
191,8.603057873628071,6.88869230271642,6.421693550775224,8.436185992427555,5.076324118778051,3
183,8.728111041466894,6.699956006091165,9.914958741856582,5.715497364219487,1.5352392914752984,3
153,9.39540707068661,6.909722180085088,9.210205954979394,7.143720996785936,2.232662653268206,3
24,7.154055531664056,9.519467584823222,8.56131711332665,9.870380573365392,9.113987373888865,3
26,7.176743863352343,9.393055718629606,8.949163909018885,9.785935793830552,1.43026497400739,3
53,9.687633306363871,8.890700690243062,7.597145998819564,4.075991025177262,5.269663401085967,3
103,7.065037509667446,4.557756711780281,9.134997421557244,9.019372146667624,5.026738837861908,3
135,6.366789658217469,9.174059089384993,4.258280920084864,5.253241862289885,1.3873165957272349,3
170,9.289793523879457,7.168837772334245,7.239398636774094,6.605217775994976,8.924578098530976,1
0,9.777418344772451,7.194281592162325,9.897973659894351,8.37503686072321,9.045262159355417,1
49,5.358528420763136,7.764404454045614,7.885287327488289,7.2784056476179995,8.368813803456892,2
98,7.596557017299794,4.683884913320212,4.520574004853909,7.457447494053198,7.012763691911622,3
156,7.208806355264789,8.81533913045907,9.715116931069094,4.6588871648715715,4.1165769459316595,3
145,6.652801108216075,5.983397526690059,7.13907439362149,9.755720708730099,8.953323591359206,3
22,7.577113673932021,4.204083804649169,6.884945847229494,6.357815300593234,8.90505940529458,3
47,9.878968344175936,5.092895124698529,4.325055386281097,9.787383837260467,7.270578841493062,1
129,6.670095323391459,8.88888279764025,9.637145226568897,6.436885761650442,5.158210598651166,3
160,5.56879781308632,6.607063054577886,9.463984941030958,9.153542997423559,1.0882806756162489,2
68,7.761228768767385,9.932601208123536,7.438291988475475,9.826434535480843,8.494843893112527,3
61,7.812851367460954,9.328687567747508,4.755085609485604,4.179803942873608,2.2435371031514153,3
120,7.820647147057283,7.172028064935608,6.33459038074764,7.439913208182475,6.860985882402598,3
112,7.937974381112131,5.060736513556305,4.104721350286586,5.303859802782526,6.788798245522718,3
38,6.657864670871041,8.45501852400745,9.771859184497636,6.313914776181593,3.7184873009868156,3
109,6.3894818449493265,7.458921515444857,4.67217613616245,9.045842911069295,3.358222965171376,3
132,5.387755553572226,8.935544258426196,6.002625467426801,7.9219904914225365,4.109519210658804,2
164,7.138099984312166,4.628538059089086,7.576242340835925,6.466958654931784,8.009078347002063,3
78,5.268288235252928,7.117816145449962,7.049489396570469,8.602695623218924,9.576055422478909,2
55,6.930256875651047,5.770997010080477,6.5164471828028265,7.0301137589237594,4.064316398000632,3
104,5.157925810344389,5.787470625647648,5.388426435814173,6.099636971637124,7.412142588613795,2
161,5.8244389685826174,4.500280606556257,8.78367993044009,8.248027182538557,5.423614947768165,2
43,5.460138456422569,4.997540964697814,4.733363890167565,7.054933791972697,3.922692915843827,2
31,7.1275822944366976,4.353759404733688,6.548172578608081,9.989308685162088,3.2729667862824146,3
24,7.154055531664056,7.25829137275719,8.164427751715849,9.529923985931882,5.935728859587158,3
108,9.248031525285194,6.860413262628246,7.005791439849514,8.739580664483896,6.129345747176597,3
177,9.97189359234124,7.759465774602425,4.419974292174852,8.837087649707344,2.447720759109644,3
50,8.513075817465358,9.73886029722333,5.464371551949533,5.909692211270576,9.952746624172654,1
35,6.145263379412153,7.662798306475461,8.333427585895201,6.1951031265781165,7.879772637737534,3
82,9.068979548457182,4.797439242708356,6.189693604047279,5.679940839780331,6.861484524493317,3
66,7.654792772104553,9.413631094466611,7.146116239137531,8.396599411676885,5.0246818701057006,3
182,7.199720940427317,4.213629561198283,4.3560885340698,4.210033480522576,1.501459794481088,3
45,6.901657526479581,5.930144339164966,8.401405331953523,4.763535909787998,1.2285184297429,3
196,8.553534508523576,7.886462189649282,6.759689540685657,9.34298054472561,9.556653138598325,1
27,7.858317981207033,7.123967050126348,8.006008410640522,6.68366841398973,3.6005965892899763,3
