overs_remaining,wickets_down,current_run_rate,target_score,runs_scored,pitch_type,opposition_strength,recommended_batsman,recommended_bowler,win_probability
2.3689640196162784,9,7.596426004546121,219,34,2,5.94117496195624,101,164,0.14182130022730605
9.51715494834075,9,6.866202968162153,135,40,2,7.96604503258456,40,73,0.27331014840810763
13.523304574695308,0,7.260245451626756,197,110,3,6.380402075293954,3,29,0.99
14.210641523957314,9,4.176160418577195,206,82,3,8.995580151813636,146,70,0.01
5.842558636801839,1,8.122345580456576,216,113,2,9.273278820730559,153,122,0.9741172790228287
13.047112016119836,0,5.618834360898481,168,105,3,7.333386886690317,150,162,0.99
15.687221771731325,6,5.741317479006822,218,180,3,8.92650510567399,131,97,0.3510658739503411
13.208842751669513,8,8.720795142902752,193,85,1,5.4665275140445635,158,195,0.3500397571451376
11.200742017446343,3,5.532702766778469,156,89,3,8.349993195081224,11,76,0.7646351383389236
3.7173110834977146,2,4.575837184590606,206,179,1,7.277302079296248,100,139,0.7167918592295303
0.7998722214783371,7,5.855558805208943,146,93,3,8.619916883805688,89,134,0.4007779402604473
17.081263172420684,5,10.522987535329143,134,119,1,6.9154369523207135,149,116,0.8581493767664572
5.197797233095876,0,11.265540293686593,189,178,2,9.59234727403508,69,45,0.99
14.771652770219882,1,7.708929885645778,143,90,3,6.678697161959837,188,87,0.99
7.7521368863274205,4,8.930391352377434,206,50,3,6.611412683306996,11,155,0.7345195676188717
0.2624832997998985,7,8.253426630344244,137,86,2,7.223664091299224,171,135,0.5386713315172122
12.202966175805111,1,6.126749996146911,175,165,3,7.0941172879449415,132,184,0.9563374998073453
1.141647052065273,5,4.6133601883178805,132,14,1,8.36744557180618,157,94,0.566668009415894
3.2264534827839695,0,8.933341315170257,150,50,1,7.524088594048314,103,133,0.99
4.387532127199312,7,5.8048966633342385,185,62,1,6.7445484654277035,20,89,0.32024483316671193
12.29895870379788,5,8.063883741476022,123,109,1,7.476788599294505,40,135,0.757194187073801
1.6117814669337378,6,10.50637923956224,152,67,3,6.2137907235150545,132,122,0.721318961978112
5.007241881885529,6,7.958169563968543,192,29,2,9.052605588619286,135,164,0.5139084781984271
5.630846246260578,2,5.007938957915907,198,81,2,6.2581416256353695,168,168,0.7543969478957954
15.297141560490553,1,11.941174894916134,201,127,1,9.746335944733133,176,46,0.99
1.7873965766153457,4,6.566658147783237,158,96,3,9.826233889120925,143,184,0.7123329073891618
3.26069029733581,8,8.714113617951812,189,54,2,6.705550436861184,127,51,0.3577056808975906
7.698362377047482,5,7.604856071977005,197,72,2,8.20218804630475,23,170,0.5862428035988502
8.805005879130734,5,5.051222131441051,122,87,1,5.4473831632575775,125,122,0.6085611065720525
1.7818530772087442,3,9.149714895311217,171,171,3,5.757347333741751,188,190,0.9154857447655609
5.280219242820322,9,6.241020893389514,128,32,3,6.6258988690531595,6,26,0.2560510446694757
18.697191348475485,1,7.046898319885285,180,138,1,9.307085015885633,178,21,0.99
2.944091991900723,2,5.5974034864212125,131,90,3,8.536432898596978,44,46,0.9178701743210607
0.10255016897132535,7,9.060900701187645,179,38,2,9.959885490087078,94,181,0.49504503505938235
18.696841267385185,0,7.020012306076912,183,144,2,7.972475344022572,180,180,0.99
2.7066105981886985,7,4.381083822964795,129,62,1,9.847492469477412,182,63,0.3610541911482398
9.752860847643621,1,11.530393897460055,122,104,3,9.510882758530837,189,101,0.99
16.80723984883416,6,7.654913860429037,170,2,1,7.6344218420052945,185,55,0.5427456930214518
12.466078943230812,3,7.602461295079225,137,42,2,9.950794795186923,68,80,0.9061230647539613
19.37315210962866,3,10.775778529824626,164,108,2,5.893779563258603,159,46,0.99
6.512425289599415,5,11.464278090501988,173,54,3,6.205205030038488,66,140,0.8272139045250992
8.869239197057885,7,6.8787703399735705,143,42,1,5.6409817849924355,25,98,0.4579385169986785
6.310788307686104,6,5.180997150987267,172,56,2,7.048644071876554,75,12,0.41504985754936335
14.811395370507563,3,4.363229560105087,169,29,1,8.034898819067786,174,119,0.6801614780052545
9.197967249499364,5,11.786574284507797,202,26,3,7.133161577383715,105,171,0.7853287142253899
13.91267071330091,8,9.579338747942444,202,38,2,8.845080467995835,51,19,0.37496693739712217
13.261433761841856,1,6.812581541250907,140,26,3,8.10056572506452,86,167,0.99
9.745722251144548,0,8.736702616157508,190,53,2,5.923505297675715,40,146,0.99
7.817530241597103,1,9.37866192781203,192,30,3,7.6550726760672845,106,188,0.99
2.248928970342682,1,5.193694613105287,183,101,2,6.74380444249231,4,192,0.8936847306552643
10.67329406494493,8,11.11813109206718,203,86,2,5.787170038078017,160,104,0.44990655460335893
5.660503189934666,1,9.577068728672495,203,200,3,5.281228850221471,35,140,0.99
8.468572559372529,9,6.696136073446471,136,26,1,8.43641530116018,106,52,0.26280680367232356
2.3650327481853664,0,6.000991266681322,165,143,3,6.763498203115849,18,18,0.99
12.88087883876413,9,7.4440484286515,135,28,2,8.093587452128412,0,54,0.3022024214325749
17.405453066719836,6,10.539283723530904,196,29,1,6.7615562123191415,177,31,0.6349641861765453
15.717259074678315,5,11.163153763841951,120,22,3,8.151999634201182,116,86,0.9181576881920976
13.095148829001841,1,7.181581116873381,166,29,2,9.637754706862056,51,80,0.99
18.445495218186505,0,8.726357580965749,195,132,2,9.597094669810012,159,100,0.99
11.134695640689824,5,11.240170681829472,217,57,1,9.823802047056482,145,159,0.7280085340914737
17.429560960826695,7,6.186530631213422,185,112,3,7.076760856808173,62,11,0.33932653156067116
8.10498050723901,8,9.056543353494899,160,147,1,5.125727079321011,1,10,0.4328271676747449
10.02628756108574,9,10.476620648600296,175,147,2,9.356581735256984,68,86,0.37383103243001475
15.318237551238946,0,8.013364251388007,144,0,3,7.703737664709816,54,179,0.99
18.22588277057876,3,6.418679996558226,133,5,2,6.699895329555199,107,115,0.8549339998279115
15.786857357203687,3,7.599155455120605,183,154,2,8.562677460828269,199,54,0.8139577727560304
1.1883755649107013,1,8.327032046885277,140,64,3,8.483051283322794,190,78,0.99
16.114798700012336,7,5.726816546678755,122,6,3,5.5021239482424145,106,110,0.44234082733393776
10.26857999036494,3,9.712253599763581,184,178,1,6.14626154800286,142,132,0.9176126799881793
1.761269400461564,3,6.903045624608741,153,67,3,7.906705167794668,90,110,0.8391522812304373
12.663872156860313,5,7.822972995744222,120,101,1,6.314766400501618,87,57,0.7511486497872111
0.6724320503273217,0,11.490872613113153,160,72,3,8.621678920763557,58,149,0.99
3.2814302562520647,2,4.151674356199684,163,5,2,8.346411128377616,22,21,0.7815837178099843
11.123845559983366,8,9.87527349110381,214,116,1,6.467801330142409,50,11,0.3657636745551905
7.5230892110444,5,4.199656137615154,208,193,2,5.71139387494619,14,185,0.3939828068807577
3.4085966922758515,6,4.887353833688181,154,11,2,5.2488819798887185,59,199,0.4363676916844091
2.9862076586566886,5,4.894482220435034,186,99,3,6.275062470826894,42,171,0.4727241110217517
19.525233799116005,1,11.381570679931574,181,176,3,5.096156675780854,97,59,0.99
18.86337792633564,6,7.831020817733237,156,23,1,5.866089984885407,89,75,0.579551040886662
9.100818093397091,5,7.388405711419765,158,124,2,6.697630697309799,36,125,0.6534202855709883
10.995192982374208,8,11.374319511104645,123,90,2,9.344268440607458,68,53,0.6227159755552322
1.9657487761590433,6,6.08608467697084,133,7,1,6.954247046025846,171,95,0.538304233848542
17.516600822316615,7,8.500400455970574,151,114,1,8.072934535045647,16,179,0.5230200227985287
16.154711140461192,1,9.664374614910065,205,154,1,6.492109810441885,164,130,0.99
19.094873678224243,6,8.801004936541565,176,168,3,8.582086321316396,52,6,0.5880502468270783
17.976543539652464,9,9.01293086899916,124,43,2,8.316170038257795,34,115,0.402646543449958
17.306885298470213,7,11.872010382094617,156,119,3,5.796931528660171,151,141,0.681600519104731
1.6311518339436224,7,10.62017283075486,148,107,2,7.597387455676593,121,89,0.6350086415377432
6.2083875017015515,1,5.082028618974521,137,66,3,7.112377795891318,47,35,0.9801014309487259
14.674425105547543,5,5.5574988675168076,122,36,2,6.710187234641372,121,171,0.6338749433758404
14.031077062855852,0,9.025933479026332,166,127,2,7.449558819667114,124,195,0.99
1.0372916945804298,9,8.495725119998601,147,129,3,8.137105014837118,54,106,0.3307862559999301
9.335634534202663,5,8.368178544815258,141,103,2,6.930073691434324,61,77,0.7364089272407628
15.364450079530334,7,4.7716178431962275,199,149,2,8.65911384540543,47,194,0.24058089215981138
15.24516165793919,2,9.862848347005471,189,183,2,9.01241422676512,35,166,0.99
10.018444092324534,0,6.668857537655603,200,25,1,9.54293466496305,38,151,0.99
6.968146883656539,9,11.890683879759717,136,91,1,5.0961445081849135,141,130,0.5225341939879858
14.70941179151967,8,6.49000465069991,170,164,1,8.462346288974656,61,117,0.2845002325349954
18.270788383472162,8,10.434471111171494,176,166,3,8.640145951340148,124,128,0.4697235555585747
3.168688428614376,5,5.779024045898728,152,148,3,7.776405445524477,171,46,0.5849512022949364
9.049441075446424,5,6.431611037611604,174,76,3,6.2532840758423465,124,28,0.5735805518805801
19.220624527892284,0,7.152486406876748,194,111,3,7.396297965578237,150,144,0.99
9.037582826108197,5,6.819924071834132,202,90,2,7.4975806192485175,24,144,0.5369962035917065
15.625617162968874,5,7.043605440499877,140,1,2,9.45577409838606,67,100,0.6721802720249939
8.445578283857387,3,9.830962103843284,154,16,2,7.89481399365411,13,146,0.9835481051921644
18.73138485663608,4,8.113390977684698,135,92,1,8.156954607116722,33,176,0.835669548884235
12.497048738541201,6,6.96129727178309,201,16,1,9.639105755314006,54,174,0.44606486358915454
13.363091456518896,9,11.9205391337523,163,79,2,8.984665036306078,127,29,0.470026956687615
1.742482472812488,8,6.63823492795802,193,126,3,8.242669647980339,177,12,0.24591174639790092
10.085625734787168,1,10.393085645326792,206,137,1,9.96941234108479,2,112,0.99
9.164534334089474,1,10.3187834416736,197,9,3,8.479690637671444,110,3,0.99
9.482087289202326,0,9.94545966417146,176,91,3,7.575108994304005,84,177,0.99
3.8774616445404875,4,11.027658321917398,186,49,3,7.756243006511248,151,198,0.87938291609587
5.995969990411194,2,8.230876006585213,136,9,1,9.459991324710712,25,146,0.99
12.310545338232469,0,10.980005931543793,183,66,3,8.5525544898026,107,146,0.99
11.291931011004129,3,5.327660416837667,130,96,3,8.553656158152133,51,79,0.8063830208418836
3.354667765345809,1,9.057572584692497,216,114,2,8.441312422772565,75,114,0.99
17.490833424850535,8,6.002040766276359,217,192,1,7.133392018057473,112,24,0.16610203831381792
18.56649784310353,0,4.5584910104477245,188,30,3,7.126508139085384,165,127,0.9519245505223862
13.82111200871493,8,11.101388200981297,193,127,1,6.691607418550359,126,2,0.46906941004906477
10.764817309698143,6,7.748195704763057,175,175,1,6.513473508077897,8,31,0.5374097852381527
10.0524535066818,6,10.706303296011752,205,56,1,6.769908376001062,120,153,0.6253151648005876
19.042433089676845,1,7.440523661057489,152,85,3,5.952271278104596,113,34,0.99
3.4841456775131383,0,4.731728811574844,206,195,1,5.197558496796545,165,78,0.9245864405787422
16.499242932863485,1,10.469505219479029,198,115,1,9.548187201760467,177,141,0.99
6.214641876916848,3,5.163469661043639,187,143,2,9.120038298898866,24,169,0.6841734830521821
16.401466956090946,9,10.359852521941948,140,124,1,7.873020908852154,151,145,0.4379926260970973
13.41636336414483,8,4.082828699223012,144,35,3,9.36625121050533,13,167,0.21614143496115057
4.308610837216368,2,4.098252127844013,213,35,1,8.727912406036717,36,33,0.6789126063922006
1.7916004412668256,1,10.80430034411563,126,106,2,8.562405828386925,194,62,0.99
6.764321375857453,0,8.62692487595151,128,84,2,8.796478548402522,43,102,0.99
10.621163402554506,6,6.792022448796219,159,109,3,7.074200039133048,44,94,0.5216011224398109
3.899542432770922,1,6.8355315469304765,123,74,3,5.559675129359276,25,18,0.99
5.455157676798482,4,11.496262549610462,152,126,3,8.309539928483431,77,62,0.9708131274805232
16.31461336147958,4,11.535487861014005,129,108,2,6.902150509612575,108,110,0.99
12.899487398561746,4,4.17839176525855,130,81,3,5.605101034848373,37,114,0.6489195882629276
18.615118024127483,0,8.992126612508324,126,96,2,9.168089556463272,26,130,0.99
12.310417137958472,0,6.866813252336147,180,91,3,7.612326420805845,19,51,0.99
1.9187680155597415,4,7.032975995842643,159,25,1,9.768907531724592,85,109,0.7336487997921322
3.7824958582847388,0,11.207112519418645,140,27,3,6.617099432756395,11,57,0.99
2.482882782816806,7,11.123383955730361,159,57,1,5.52157196907346,82,102,0.638169197786518
18.47357718055276,6,11.787613168114813,132,6,1,6.777326381175254,158,135,0.8253806584057406
3.932464365235959,2,5.245772817481796,143,117,1,9.179319263818092,197,103,0.8762886408740898
4.117914973811344,6,10.671739849039533,136,61,2,5.834880188657192,149,37,0.7615869924519767
14.908188730465051,0,6.317611783871772,144,16,1,5.6765846951870635,34,32,0.99
9.772783119742073,9,5.657554289385236,184,100,3,9.480165653442576,159,1,0.11487771446926176
9.67263655617843,7,10.107965766712041,163,16,1,5.680303965257034,137,31,0.5793982883356021
9.945659691810777,2,6.381588587100297,143,29,1,7.817747479092594,198,47,0.9330794293550149
6.939550119690991,7,7.03307968312305,175,49,2,8.896157338558028,2,52,0.40165398415615255
16.989586380425262,1,4.160017668662447,170,22,1,6.737442225444768,54,54,0.8680008834331221
9.574427446344883,5,7.4137698676735795,120,65,2,8.427987080467606,161,71,0.730688493383679
1.6814646948580445,2,6.152084600518354,160,81,1,6.1507324152986556,72,77,0.8876042300259177
3.597406121078782,3,10.001331695153262,199,125,2,8.51951346550678,172,45,0.9020665847576633
3.2873077349135915,9,11.683272874653568,192,135,3,5.316871942441875,193,127,0.40016364373267843
1.1869811262284764,6,6.023377323114946,151,3,2,6.6800162976918624,115,81,0.49916886615574735
15.0623342368084,9,11.650084524933536,152,21,3,7.54128310270632,3,125,0.4785042262466768
8.896609208712901,8,10.879743198088626,205,64,3,5.794274749198811,60,133,0.43398715990443126
1.8621561474925914,1,8.705598731180693,121,101,2,5.268809203283469,188,127,0.99
10.210536810121418,9,11.765828067490695,138,87,3,8.343930695758619,10,133,0.5122914033745347
10.212219882848798,2,10.412097029424313,152,7,1,7.460443656316532,71,133,0.99
0.5913598029970297,7,8.64094666966156,203,92,3,9.558676834077428,58,178,0.426047333483078
2.31477143226989,9,8.643040712667888,171,39,2,5.695728971268817,84,50,0.29015203563339437
10.221304706380248,3,5.955022594724914,131,56,3,6.45963340786926,183,96,0.8357511297362459
18.616235301107857,0,7.564146660033869,129,123,2,5.2679180655826485,76,52,0.99
7.9462481483989835,9,11.914971705080934,130,41,3,5.363014450841254,186,175,0.5357485852540467
6.780765359180711,6,5.028575791228231,215,152,2,5.785574121334637,187,173,0.3214287895614116
12.062689894481558,6,8.91634720448524,170,3,1,7.261414968118327,132,98,0.605817360224262
4.900011266988323,6,5.231572703668912,159,150,3,5.173187636447099,57,109,0.4435786351834456
18.45872602795736,7,11.247810977273812,194,41,1,9.252437543567488,96,42,0.5743905488636906
6.6622388644662305,0,5.532874434841287,143,68,1,6.96753166243418,81,95,0.99
10.011769428702927,3,4.605239957949792,179,159,2,7.1234566090572375,82,72,0.6722619978974899
4.195893726467649,6,10.513150876500235,126,71,3,9.667448022407948,110,97,0.7736575438250117
12.47118533744655,6,8.264562103955793,136,55,1,8.777844535024446,117,106,0.6412281051977896
8.833065435976403,8,10.358530342919396,137,57,3,7.759916233057853,128,112,0.5439265171459697
0.4529783763745424,6,4.937142713108168,174,142,2,7.263244561787127,113,179,0.3988571356554083
14.19324515117896,3,6.9400718117540405,211,65,1,6.658021849034455,73,170,0.7250035905877024
12.267965669043429,7,6.640993428605496,135,122,3,9.642521350448579,129,197,0.46204967143027487
3.72187278675681,5,4.004991886140463,212,201,1,6.7777877904703425,179,81,0.37624959430702315
0.443393330158368,0,10.193253946458878,215,72,1,7.727392839139162,33,138,0.99
9.28214265482448,5,9.473461564707723,126,23,3,5.803866963337498,17,63,0.821673078235386
0.2559702246690445,8,9.253356720954539,206,150,3,6.4685082999698125,81,39,0.3506678360477269
2.334819896679113,4,8.804324667027782,166,78,3,5.632113410490628,116,84,0.8082162333513891
18.53548289430085,7,5.193622270891386,196,12,2,7.225669447870901,161,108,0.26768111354456936
8.692935063200231,7,8.891482387203537,200,15,3,7.405886935972381,34,126,0.4445741193601769
3.513457883894712,7,6.0056536105947425,159,1,1,6.197970090832003,68,133,0.3822826805297372
19.907968379578158,0,8.354293090691293,169,126,2,7.301597749995829,123,93,0.99
8.85672156092005,1,6.275614949566663,210,107,1,9.082698174137013,75,38,0.893780747478333
14.238979301900725,0,6.350586055388485,151,46,3,8.67747747464079,110,83,0.99
4.793607437125917,1,8.959251358564131,151,79,2,9.196100609038101,145,115,0.99
0.9633635210393973,5,4.184852439784015,217,64,3,7.505135229918571,17,117,0.3752426219892007
19.22233481006827,7,11.6419084628757,198,39,2,8.732999220792705,126,124,0.586095423143785
3.2807437857297788,0,9.092272730190288,172,37,3,5.629007677783215,121,33,0.99
3.157788170037503,1,10.349245761018281,121,63,2,5.267456298300212,36,51,0.99
19.407898031382913,2,7.776287172532535,153,56,1,8.467258535959814,144,103,0.9828143586266267
14.146061375959357,2,9.262189886427585,197,132,2,7.930736646825865,52,193,0.9691094943213793
3.8419292512884358,2,9.859090123845583,191,123,3,6.5043587660768685,192,35,0.99
6.338000890448177,1,11.212595433148508,158,25,1,8.279201012129924,125,144,0.99
2.5845459142852767,9,10.935862622735488,184,69,2,7.0548107335172014,115,176,0.3787931311367744
12.6697934311916,1,11.73532791709464,164,71,1,9.595271646919844,131,35,0.99
11.136310410813783,3,7.953331330274577,167,134,3,7.169425194023739,161,25,0.8636665665137289
0.8827071556711202,1,6.308805504743471,189,134,1,5.341176835551825,56,35,0.9374402752371734
5.22334102026545,8,11.139932838280162,169,159,1,9.517962830910616,112,69,0.518996641914008
3.1499954010111324,1,5.153828534187425,121,48,3,7.9556556688963855,121,18,0.99
14.431084263183088,5,11.029778447393088,189,139,2,5.401654515563249,28,190,0.7734889223696545
2.0872020456078713,3,10.879230721660782,150,16,2,6.565194623695867,59,93,0.99
8.74091014312828,3,8.202771296407683,177,43,1,7.5851871724774105,179,74,0.8561385648203844
1.9307857378064481,6,9.951185086365346,178,93,3,9.437213830743804,189,31,0.6415592543182673
8.955388429154725,0,6.963144025208233,197,133,2,5.291405267931967,71,15,0.99
10.640156850897748,0,5.784199053610118,132,123,1,6.517120526611,173,78,0.99
3.5379056118829064,1,5.5898351633913,210,114,3,7.838355774480831,76,114,0.8594917581695649
6.086588828864605,7,8.059433431965974,131,35,3,7.173969980517207,90,64,0.5409716715982987
17.04173614135907,0,5.150803417284457,184,26,2,7.297435037200103,25,50,0.9895401708642227
16.41287615117876,7,10.527409182820417,210,107,1,9.025927691781753,127,38,0.506370459141021
5.869494629052472,6,9.68652285580109,182,8,1,8.241254101004055,183,168,0.6203261427900546
0.6211223510848067,7,4.22776340119943,154,111,2,7.000388912146949,89,166,0.3033881700599715
7.3411054080649,4,10.728363622626796,210,98,3,6.2737650378589525,29,120,0.81641818113134
0.9771001506196129,4,8.215343453292501,127,91,1,5.421878713734085,138,29,0.8567671726646251
17.139754030022587,8,7.0720924138500765,165,15,3,7.926521262390594,145,169,0.3236046206925038
15.992891349847108,6,7.149397414658727,204,61,2,6.186136163269098,72,163,0.4494698707329363
4.834882716275039,3,6.371173079633921,192,129,2,8.736309164321568,94,111,0.7345586539816963
17.872678196794404,1,9.519506395932918,154,27,1,9.7493592038939,136,131,0.99
5.507516591390962,2,10.90725517715259,121,105,1,5.89693559485221,139,107,0.99
10.860833194403401,2,4.459376227838529,163,91,3,5.142503435068706,159,62,0.7969688113919264
12.495078580683387,0,9.417267439909146,139,82,2,5.088505407473503,142,184,0.99
15.938933618906521,1,4.673867301086604,179,76,2,6.030793452524877,82,27,0.87569336505433
18.98360645213745,8,10.90973767873945,167,111,2,6.181877936613886,136,37,0.5114868839369724
15.1507355160988,5,11.029612070672165,179,21,2,5.004959860299481,101,133,0.7934806035336083
19.675459596585153,8,10.15575345577518,169,79,3,8.220168870371431,76,17,0.46978767278875894
6.742487892699838,2,4.113032528972993,126,124,1,7.850016613111383,131,47,0.8536516264486498
1.632110061404889,2,8.587807789746728,214,193,2,8.740995467015056,27,30,0.9013903894873365
16.490687953680517,4,11.755120854867066,192,160,1,6.89319933830065,143,19,0.9037560427433534
6.231476367351148,8,9.683323969494445,209,72,3,5.3662686673824584,70,191,0.36616619847472226
1.821431616569988,7,8.19525854939695,133,125,1,9.714952553617266,196,40,0.5437629274698476
14.662840558778543,8,6.64112719837802,177,148,2,9.553067486649985,124,62,0.278056359918901
16.39649118302079,0,9.347374339538181,120,118,2,8.924783134576188,45,40,0.99
6.739499222342096,6,8.105034161184577,164,1,2,9.01820136709037,62,180,0.5772517080592288
3.877719851835379,8,5.504478031595399,122,106,2,8.601094651840313,173,133,0.3312239015797699
4.188219924174431,8,10.528092694110175,194,124,1,8.991101716733388,60,187,0.4384046347055087
1.7484433544817781,5,6.587040303566281,197,172,2,7.4673042647597025,46,177,0.535352015178314
7.6667708859181465,8,5.90851484128311,143,24,3,6.991574267508883,30,43,0.3094257420641554
17.9925346085786,5,7.455768570273871,120,113,1,8.486908647714596,195,153,0.7327884285136935
15.737222405178686,7,5.522390734622004,127,13,1,8.93470205672461,146,124,0.42211953673110025
5.126541526522488,3,4.3162426642961425,204,19,1,5.83091383954021,59,74,0.6078121332148073
10.78714220337973,8,9.37407596055298,195,128,3,8.047937807948001,127,63,0.378703798027649
15.343391849838229,6,8.564666702395913,135,98,3,6.696076801436675,189,129,0.6582333351197956
11.943701318701411,4,9.716621141066938,201,37,2,7.156095957813559,95,186,0.783831057053347
3.3072650334675147,8,10.243432819193586,217,201,2,8.387120258266453,153,18,0.3781716409596793
0.823681595663897,7,4.89679405163147,176,65,1,6.2226458378990985,127,161,0.29283970258157355
1.231096041610964,1,9.909869018700835,179,48,3,5.457353675390291,183,71,0.99
0.5189617727262563,2,6.672122878074048,217,125,3,5.0517908637528945,174,144,0.7996061439037025
9.02234052513225,3,10.650381814865169,196,106,1,9.625017061456823,103,112,0.9405190907432587
4.143651822988875,4,9.537818305657037,189,82,3,8.529248707238079,16,158,0.7988909152828519
4.07969053118673,3,8.099093278587507,203,34,1,7.1628111512755135,31,51,0.7989546639293755
13.183180176416553,1,8.151366097845061,188,86,1,8.82475486211272,78,143,0.99
7.961877814598727,1,6.4507282694865955,133,38,3,9.740588262191777,141,9,0.99
9.249991381024545,0,9.987136467171904,191,45,1,6.629949444350363,171,136,0.99
7.457962023047899,9,7.455490806144705,147,27,2,8.528531813645074,32,46,0.2787745403072352
0.8054141056004683,7,9.354109132062973,179,80,2,6.417838294538547,98,186,0.5097054566031487
18.639741039951254,1,5.853011528659435,135,120,1,9.435179708888015,130,140,0.99
11.18391142331423,6,11.721077525303695,152,79,1,9.705877827096078,120,163,0.7820538762651847
1.9845845848994295,4,5.3180865378513635,195,146,1,9.565140463189294,126,30,0.5759043268925682
9.178904238963087,9,7.442722454694901,211,125,3,5.066390853907893,167,154,0.15013612273474503
7.8744456455635365,1,8.021710151756047,201,1,2,8.830685847958987,138,36,0.99
4.049860133303463,2,7.815272137208856,140,8,1,8.554206611997799,4,39,0.99
12.831906715443763,3,4.096355518749941,191,6,1,6.94202928387886,101,197,0.6228177759374972
12.694681578935587,5,10.434947121453249,188,88,2,5.420451222947438,64,25,0.7457473560726625
12.208038386224723,9,10.518562083684401,185,164,3,6.7708946919844895,186,180,0.35592810418422005
6.89709246584972,9,11.051214040774806,205,204,3,9.99112058117089,51,27,0.34256070203874023
5.519067919026101,9,5.796592326937447,165,71,1,8.032892840778201,140,127,0.15982961634687232
12.278808575697953,2,8.106299711109283,170,35,3,9.877382688694762,145,96,0.9653149855554641
19.528068517254184,2,4.740897746192016,178,110,2,9.448166183418879,122,33,0.7810448873096009
11.707646429327246,8,8.428518266794597,216,138,2,8.928271698216019,170,96,0.28942591333972983
7.02471210441825,5,8.056404165605606,184,179,3,6.941998852750757,55,91,0.6348202082802804
4.648020989857943,7,10.620494844601279,161,40,2,9.868517942561505,182,125,0.6090247422300639
2.410122310557481,5,8.271926495090575,131,13,2,9.236298438235877,10,36,0.7515963247545288
3.591681562437828,7,8.444759636682203,158,111,1,7.71625176982743,96,38,0.5062379818341103
2.4091304804296714,7,6.657104668915895,185,59,2,9.969355559289934,32,168,0.36285523344579473
