match_id,overs_remaining,wickets_down,current_run_rate,target_score,win_probability,balls_remaining,runs_needed,oracle_p
6a7fab555a61570130937efb,11,4,7.444444444444445,193,0,66,126,0.03016017545623022
6a7fab555a61570130937efb,10,4,7.2,193,0,60,121,0.013381671275258805
6a7fab555a61570130937efb,9,4,6.818181818181818,193,0,54,118,0.0032539302496619633
6a7fab555a61570130937efb,8,4,7.333333333333333,193,0,48,105,0.005063686494546958
6a7fab555a61570130937efb,7,4,7.846153846153846,193,0,42,91,0.009738313116160795
6a7fab555a61570130937efb,6,4,7.857142857142857,193,0,36,83,0.005066090497349272
6a7fab555a61570130937efb,5,4,8,193,0,30,73,0.0036488735737802303
6a7fab555a61570130937efb,4,4,7.8125,193,0,24,68,0.0004587968549754282
6a7fab555a61570130937efb,3,4,8,193,0,18,57,0.00022956170788003525
6a7fab555a61570130937efb,2,4,8.166666666666666,193,0,12,46,0.00005792148719894707
6a7fab555a61570130937efb,1,4,8.894736842105264,193,0,6,24,0.002061620179551989
6a7fab555a61570130937eff,19,0,21,190,0,114,169,0.49842719842351263
6a7fab555a61570130937eff,18,0,17.5,190,0,108,155,0.6098554702927377
6a7fab555a61570130937eff,17,0,17,190,0,102,139,0.7570564553881356
6a7fab555a61570130937eff,16,0,13.25,190,0,96,137,0.6237367651393345
6a7fab555a61570130937eff,15,0,11.4,190,0,90,133,0.5128359619138071
6a7fab555a61570130937eff,14,0,10.666666666666666,190,0,84,126,0.4668186859360978
6a7fab555a61570130937eff,13,1,10.571428571428571,190,0,78,116,0.4932673090281535
6a7fab555a61570130937eff,12,1,10,190,0,72,110,0.4171037912177475
6a7fab555a61570130937eff,11,2,9.555555555555555,190,0,66,104,0.33770496389757537
6a7fab555a61570130937eff,10,2,9.3,190,0,60,97,0.28333623356035925
6a7fab555a61570130937eff,9,2,8.909090909090908,190,0,54,92,0.1864229458889212
6a7fab555a61570130937eff,8,2,8.5,190,0,48,88,0.09377174222300697
6a7fab555a61570130937eff,7,2,8.307692307692308,190,0,42,82,0.051233528796376354
6a7fab555a61570130937eff,6,2,8.714285714285714,190,0,36,68,0.09463472797231866
6a7fab555a61570130937eff,5,2,8.533333333333333,190,0,30,62,0.04501783805244838
6a7fab555a61570130937eff,4,2,8.5,190,0,24,54,0.0250019578400933
6a7fab555a61570130937eff,3,2,8.235294117647058,190,0,18,50,0.0029300577402997367
6a7fab555a61570130937eff,2,2,8,190,0,12,46,0.000057921487202461985
6a7fab555a61570130937eff,1,4,7.7368421052631575,190,0,6,43,1.4607335717962469e-9
6a7fab555a61570130937f03,19,0,18,206,0,114,188,0.16119176997563744
6a7fab555a61570130937f03,18,0,15,206,0,108,176,0.19750409592472
6a7fab555a61570130937f03,17,0,11.666666666666666,206,0,102,171,0.1393646210624269
6a7fab555a61570130937f03,16,2,10.75,206,0,96,163,0.12019653603315669
6a7fab555a61570130937f03,15,2,10.6,206,0,90,153,0.12636755850971446
6a7fab555a61570130937f03,14,3,10.833333333333334,206,0,84,141,0.15672935717109968
6a7fab555a61570130937f03,13,3,11,206,0,78,129,0.19819617190319033
6a7fab555a61570130937f03,12,4,10.25,206,0,72,124,0.12758348799385089
6a7fab555a61570130937f03,11,4,9.777777777777779,206,0,66,118,0.08612529983406497
6a7fab555a61570130937f03,10,5,10,206,0,60,106,0.10933155657421277
6a7fab555a61570130937f03,9,5,9.636363636363637,206,0,54,100,0.06876476398301834
6a7fab555a61570130937f03,8,5,9.333333333333334,206,0,48,94,0.03793270960149757
6a7fab555a61570130937f03,7,6,9.23076923076923,206,0,42,86,0.024858165052312177
6a7fab555a61570130937f03,6,7,8.642857142857142,206,0,36,85,0.002941517000249561
6a7fab555a61570130937f03,5,7,8.466666666666667,206,0,30,79,0.0006624760468943551
6a7fab555a61570130937f03,4,7,8.625,206,0,24,68,0.00045387877875147916
6a7fab555a61570130937f03,3,7,8.764705882352942,206,0,18,57,0.00022899035924643855
6a7fab555a61570130937f03,2,7,9.11111111111111,206,0,12,42,0.000393978466483123
6a7fab555a61570130937f03,1,7,9.526315789473685,206,0,6,25,0.0011750837832102078
6a7fab555a61570130937f07,19,1,8,198,0,114,190,0.1357180044992721
6a7fab555a61570130937f07,18,1,9,198,0,108,180,0.14303566340926258
6a7fab555a61570130937f07,17,2,10,198,0,102,168,0.17387591492868715
6a7fab555a61570130937f07,16,2,9.75,198,0,96,159,0.16999522096073033
6a7fab555a61570130937f07,15,2,9,198,0,90,153,0.12636755850971446
6a7fab555a61570130937f07,14,2,8.5,198,0,84,147,0.08885996182961615
6a7fab555a61570130937f07,13,2,8.857142857142858,198,0,78,136,0.10265954588580439
6a7fab555a61570130937f07,12,2,9.125,198,0,72,125,0.11875688714909752
6a7fab555a61570130937f07,11,2,9.11111111111111,198,0,66,116,0.1106821031270747
6a7fab555a61570130937f07,10,2,8.7,198,0,60,111,0.06130511267228375
6a7fab555a61570130937f07,9,2,9,198,0,54,99,0.08088455042590238
6a7fab555a61570130937f07,8,2,9.416666666666666,198,0,48,85,0.13818028385222636
6a7fab555a61570130937f07,7,2,9.846153846153847,198,0,42,70,0.2567894084544919
6a7fab555a61570130937f07,6,2,9.642857142857142,198,0,36,63,0.1913250023932047
6a7fab555a61570130937f07,5,3,9.266666666666667,198,0,30,59,0.07834003418716046
6a7fab555a61570130937f07,4,3,9.4375,198,0,24,47,0.10699287782766402
6a7fab555a61570130937f07,3,3,9.470588235294118,198,0,18,37,0.09998097577470826
6a7fab555a61570130937f07,2,4,9.277777777777779,198,0,12,31,0.027038174798606204
6a7fab555a61570130937f07,1,7,9.105263157894736,198,0,6,25,0.0011750837832102078
6a7fab555a61570130937f0b,19,0,15,192,0,114,177,0.3362163434420851
6a7fab555a61570130937f0b,18,0,10,192,0,108,172,0.2614406037864973
6a7fab555a61570130937f0b,17,0,9.666666666666666,192,0,102,163,0.25801932578587544
6a7fab555a61570130937f0b,16,0,8.25,192,0,96,159,0.1731295727088793
6a7fab555a61570130937f0b,15,1,7,192,0,90,157,0.08612611706383452
6a7fab555a61570130937f0b,14,1,8.333333333333334,192,0,84,142,0.14659859586734425
6a7fab555a61570130937f0b,13,1,8.571428571428571,192,0,78,132,0.15374030028753727
6a7fab555a61570130937f0b,12,1,9,192,0,72,120,0.19453099558107365
6a7fab555a61570130937f0b,11,1,9.777777777777779,192,0,66,104,0.3382354819579344
6a7fab555a61570130937f0b,10,1,10.9,192,0,60,83,0.6744270885609429
6a7fab555a61570130937f0b,9,1,11,192,0,54,71,0.7664295895024322
6a7fab555a61570130937f0b,8,1,10.333333333333334,192,0,48,68,0.6071832141472395
6a7fab555a61570130937f0b,7,1,10.76923076923077,192,0,42,52,0.8272016280944104
6a7fab555a61570130937f0b,6,3,10.214285714285714,192,0,36,49,0.6670790848577957
6a7fab555a61570130937f0b,5,3,9.8,192,0,30,45,0.48304933847960246
6a7fab555a61570130937f0b,4,3,9.5,192,0,24,40,0.3126871481807213
6a7fab555a61570130937f0b,3,4,9.294117647058824,192,0,18,34,0.17888613034025083
6a7fab555a61570130937f0b,2,5,9.166666666666666,192,0,12,27,0.08485287286700392
6a7fab555a61570130937f0b,1,5,8.894736842105264,192,0,6,23,0.0035015208137963265
6a7fab555a61570130937f0f,19,0,6,195,0,114,189,0.14903918519401274
6a7fab555a61570130937f0f,18,0,8.5,195,0,108,178,0.1695878662920228
6a7fab555a61570130937f0f,17,0,8,195,0,102,171,0.1393646210624269
6a7fab555a61570130937f0f,16,0,9.25,195,0,96,158,0.18777815148936455
6a7fab555a61570130937f0f,15,1,8.4,195,0,90,153,0.12749820448687357
6a7fab555a61570130937f0f,14,1,8.166666666666666,195,0,84,146,0.09916484686664141
6a7fab555a61570130937f0f,13,2,8.142857142857142,195,0,78,138,0.08266103988343733
6a7fab555a61570130937f0f,12,2,9,195,0,72,123,0.14583049795622857
6a7fab555a61570130937f0f,11,2,8.666666666666666,195,0,66,117,0.09877443902614111
6a7fab555a61570130937f0f,10,2,8.5,195,0,60,110,0.0699664353722632
6a7fab555a61570130937f0f,9,3,8.363636363636363,195,0,54,103,0.046062567925037136
6a7fab555a61570130937f0f,8,3,8.666666666666666,195,0,48,91,0.06120019693131966
6a7fab555a61570130937f0f,7,3,9.307692307692308,195,0,42,74,0.16202976142614625
6a7fab555a61570130937f0f,6,3,9.285714285714286,195,0,36,65,0.14677302750076685
6a7fab555a61570130937f0f,5,3,9.466666666666667,195,0,30,53,0.199439675082511
6a7fab555a61570130937f0f,4,3,9.625,195,0,24,41,0.2746781314832726
6a7fab555a61570130937f0f,3,4,9.647058823529411,195,0,18,31,0.29238578351747563
6a7fab555a61570130937f0f,2,4,9.333333333333334,195,0,12,27,0.0848530036364916
6a7fab555a61570130937f0f,1,4,9.105263157894736,195,0,6,22,0.005838666701822086
6a7fab565a61570130937f13,19,1,4,166,0,114,162,0.6324759435754731
6a7fab565a61570130937f13,18,1,4,166,0,108,158,0.5391003378616737
6a7fab565a61570130937f13,17,2,5.333333333333333,166,0,102,150,0.5124557623525365
6a7fab565a61570130937f13,16,2,5.75,166,0,96,143,0.47583052203070875
6a7fab565a61570130937f13,15,2,5.4,166,0,90,139,0.36731965844238657
6a7fab565a61570130937f13,14,2,5,166,0,84,136,0.24221828975925916
6a7fab565a61570130937f13,13,2,5.142857142857143,166,0,78,130,0.18397207705439847
6a7fab565a61570130937f13,12,2,6.25,166,0,72,116,0.27254017786088475
6a7fab565a61570130937f13,11,2,5.888888888888889,166,0,66,113,0.15274356749646023
6a7fab565a61570130937f13,10,3,5.8,166,0,60,108,0.08995515327541125
6a7fab565a61570130937f13,9,4,5.636363636363637,166,0,54,104,0.03945368173178541
6a7fab565a61570130937f13,8,5,5.75,166,0,48,97,0.022975610557371705
6a7fab565a61570130937f13,7,5,6.153846153846154,166,0,42,86,0.02551196616552214
6a7fab565a61570130937f13,6,6,6.642857142857143,166,0,36,73,0.04004443229249278
6a7fab565a61570130937f13,5,6,6.8,166,0,30,64,0.029909115556218998
6a7fab565a61570130937f13,4,6,6.6875,166,0,24,59,0.007044159870295132
6a7fab565a61570130937f13,3,6,7,166,0,18,47,0.007618924401184852
6a7fab565a61570130937f13,2,6,7.277777777777778,166,0,12,35,0.006959968249371717
6a7fab565a61570130937f13,1,6,7.842105263157895,166,0,6,17,0.0522440338857626
6a7fab565a61570130937f17,19,0,10,189,0,114,179,0.2992151489642789
6a7fab565a61570130937f17,18,0,9,189,0,108,171,0.2790248410879608
6a7fab565a61570130937f17,17,0,9,189,0,102,162,0.27600938936145286
6a7fab565a61570130937f17,16,0,11,189,0,96,145,0.44057645194401157
6a7fab565a61570130937f17,15,1,10.6,189,0,90,136,0.4398883152875868
6a7fab565a61570130937f17,14,1,9.666666666666666,189,0,84,131,0.34750428491041324
6a7fab565a61570130937f17,13,1,9.714285714285714,189,0,78,121,0.36859794709310434
6a7fab565a61570130937f17,12,1,9.625,189,0,72,112,0.3664069257903664
6a7fab565a61570130937f17,11,2,9.555555555555555,189,0,66,103,0.36306845600580256
6a7fab565a61570130937f17,10,3,9.6,189,0,60,93,0.3858698794594815
6a7fab565a61570130937f17,9,3,9.727272727272727,189,0,54,82,0.44322735528696705
6a7fab565a61570130937f17,8,4,9.25,189,0,48,78,0.29255022852427204
6a7fab565a61570130937f17,7,4,9.615384615384615,189,0,42,64,0.4428554275180695
6a7fab565a61570130937f17,6,5,9.142857142857142,189,0,36,61,0.2426868036738688
6a7fab565a61570130937f17,5,5,9.133333333333333,189,0,30,52,0.22740033780331362
6a7fab565a61570130937f17,4,5,8.8125,189,0,24,48,0.08892877625598927
6a7fab565a61570130937f17,3,6,8.529411764705882,189,0,18,44,0.01822902273708254
6a7fab565a61570130937f17,2,6,8.666666666666666,189,0,12,33,0.01408299518378403
6a7fab565a61570130937f17,1,6,8.578947368421053,189,0,6,26,0.000659616993043949
6a7fab565a61570130937f1b,19,1,8,169,0,114,161,0.6517957914385384
6a7fab565a61570130937f1b,18,2,5.5,169,0,108,158,0.5237590250564748
6a7fab565a61570130937f1b,17,2,5,169,0,102,154,0.42639163780429
6a7fab565a61570130937f1b,16,2,6.25,169,0,96,144,0.4534149631877483
6a7fab565a61570130937f1b,15,2,6.2,169,0,90,138,0.3894943519347199
6a7fab565a61570130937f1b,14,3,7.333333333333333,169,0,84,125,0.4760573372509399
6a7fab565a61570130937f1b,13,3,7.285714285714286,169,0,78,118,0.43366015592407425
6a7fab565a61570130937f1b,12,3,7,169,0,72,113,0.33777354493147
6a7fab565a61570130937f1b,11,3,7.333333333333333,169,0,66,103,0.36088137947399335
6a7fab565a61570130937f1b,10,3,7.3,169,0,60,96,0.30688698324474073
6a7fab565a61570130937f1b,9,4,6.7272727272727275,169,0,54,95,0.1323891331321594
6a7fab565a61570130937f1b,8,4,6.75,169,0,48,88,0.09343886536267636
6a7fab565a61570130937f1b,7,4,6.384615384615385,169,0,42,86,0.025654672830590756
6a7fab565a61570130937f1b,6,4,6.071428571428571,169,0,36,84,0.003995335678233151
6a7fab565a61570130937f1b,5,4,6.333333333333333,169,0,30,74,0.0027995744424981
6a7fab565a61570130937f1b,4,4,6.3125,169,0,24,68,0.0004587968549754282
6a7fab565a61570130937f1b,3,5,6.411764705882353,169,0,18,60,0.00006752234925434553
6a7fab565a61570130937f1b,2,5,6.611111111111111,169,0,12,50,0.0000069886723042280035
6a7fab565a61570130937f1b,1,5,6.526315789473684,169,0,6,45,2.4900494534132794e-10
6a7fab565a61570130937f1f,19,0,7,161,1,114,154,0.7864052100750102
6a7fab565a61570130937f1f,18,0,8,161,1,108,145,0.7972039669897083
6a7fab565a61570130937f1f,17,0,6.666666666666667,161,1,102,141,0.7197405264040585
6a7fab565a61570130937f1f,16,0,5.25,161,1,96,140,0.5556438629400843
6a7fab565a61570130937f1f,15,1,5.2,161,1,90,135,0.4633716784150393
6a7fab565a61570130937f1f,14,1,6.333333333333333,161,1,84,123,0.5396120296907406
6a7fab565a61570130937f1f,13,1,7.714285714285714,161,1,78,107,0.7154806467878533
6a7fab565a61570130937f1f,12,1,8.25,161,1,72,95,0.7914012860965011
6a7fab565a61570130937f1f,11,2,7.888888888888889,161,1,66,90,0.7131733365540592
6a7fab565a61570130937f1f,10,2,7.6,161,1,60,85,0.6180668280441354
6a7fab565a61570130937f1f,9,2,8.272727272727273,161,1,54,70,0.7902041841881561
6a7fab565a61570130937f1f,8,2,9.166666666666666,161,1,48,51,0.9617891643410625
6a7fab565a61570130937f1f,7,2,8.76923076923077,161,1,42,47,0.9227507894351705
6a7fab565a61570130937f1f,6,2,9,161,1,36,35,0.9711254169669759
6a7fab565a61570130937f1f,5,2,8.866666666666667,161,1,30,28,0.969881263532495
6a7fab565a61570130937f1f,4,3,8.9375,161,1,24,18,0.9901731826272815
6a7fab565a61570130937f1f,3,3,9,161,1,18,8,0.999198208412396
6a7fab565a61570130937f1f,2,3,8.88888888888889,161,1,12,1,0.9999954230401906
6a7fab565a61570130937f23,19,0,9,167,1,114,158,0.7190659285672863
6a7fab565a61570130937f23,18,2,6,167,1,108,155,0.5851178215596525
6a7fab565a61570130937f23,17,2,6.666666666666667,167,1,102,147,0.5768421907726835
6a7fab565a61570130937f23,16,3,6.5,167,1,96,141,0.5009636358968801
6a7fab565a61570130937f23,15,3,7.8,167,1,90,128,0.6025449909246767
6a7fab565a61570130937f23,14,3,8.5,167,1,84,116,0.6838615637064637
6a7fab565a61570130937f23,13,3,8.714285714285714,167,1,78,106,0.7221530718937307
6a7fab565a61570130937f23,12,3,8.125,167,1,72,102,0.619960133973693
6a7fab565a61570130937f23,11,4,8.333333333333334,167,1,66,92,0.6442458984722699
6a7fab565a61570130937f23,10,5,8.4,167,1,60,83,0.6344714031059564
6a7fab565a61570130937f23,9,5,8,167,1,54,79,0.5157771775453726
6a7fab565a61570130937f23,8,5,7.916666666666667,167,1,48,72,0.465549743961288
6a7fab565a61570130937f23,7,6,8,167,1,42,63,0.4541323550431603
6a7fab565a61570130937f23,6,8,7.928571428571429,167,1,36,56,0.27506140627527725
6a7fab565a61570130937f23,5,8,7.666666666666667,167,1,30,52,0.17497389101807104
6a7fab565a61570130937f23,4,8,8.5,167,1,24,31,0.5933094656818096
6a7fab565a61570130937f23,3,8,8.411764705882353,167,1,18,24,0.5858407813910629
6a7fab565a61570130937f23,2,8,8.222222222222221,167,1,12,19,0.41279737010590856
6a7fab565a61570130937f23,1,9,8.68421052631579,167,1,6,2,0.9036821431585342
6a7fab565a61570130937f27,19,0,2,179,0,114,177,0.3362163434420851
6a7fab565a61570130937f27,18,0,5.5,179,0,108,168,0.335194101558027
6a7fab565a61570130937f27,17,0,9,179,0,102,152,0.483659179720636
6a7fab565a61570130937f27,16,0,7.5,179,0,96,149,0.3525101385993723
6a7fab565a61570130937f27,15,0,7,179,0,90,144,0.26832491382237894
6a7fab565a61570130937f27,14,0,8,179,0,84,131,0.34828843996576647
6a7fab565a61570130937f27,13,1,8.142857142857142,179,0,78,122,0.3450445355338148
6a7fab565a61570130937f27,12,1,8.375,179,0,72,112,0.3664069257903664
6a7fab565a61570130937f27,11,1,8.555555555555555,179,0,66,102,0.3897763505414724
6a7fab565a61570130937f27,10,1,8,179,0,60,99,0.23760491767356123
6a7fab565a61570130937f27,9,1,8.454545454545455,179,0,54,86,0.328416435000329
6a7fab565a61570130937f27,8,1,8.833333333333334,179,0,48,73,0.4442729168424312
6a7fab565a61570130937f27,7,1,9.76923076923077,179,0,42,52,0.8272016280944104
6a7fab565a61570130937f27,6,1,9.285714285714286,179,0,36,49,0.6671964023225471
6a7fab565a61570130937f27,5,1,9,179,0,30,44,0.5244359443196832
6a7fab565a61570130937f27,4,2,8.75,179,0,24,39,0.35317684741001776
6a7fab565a61570130937f27,3,3,8.529411764705882,179,0,18,34,0.17888672653616172
6a7fab565a61570130937f27,2,4,8.277777777777779,179,0,12,30,0.0367239296081946
6a7fab565a61570130937f27,1,5,8.157894736842104,179,0,6,24,0.002061620179549563
6a7fab565a61570130937f2b,19,0,8,161,1,114,153,0.8016539313087332
6a7fab565a61570130937f2b,18,0,9.5,161,1,108,142,0.8410470200600447
6a7fab565a61570130937f2b,17,0,9,161,1,102,134,0.8378448249599272
6a7fab565a61570130937f2b,16,0,11.5,161,1,96,115,0.9493135796602477
6a7fab565a61570130937f2b,15,0,9.8,161,1,90,112,0.9080434604167267
6a7fab565a61570130937f2b,14,0,10.833333333333334,161,1,84,96,0.9685425791516805
6a7fab565a61570130937f2b,13,0,11.142857142857142,161,1,78,83,0.9874072372615552
6a7fab565a61570130937f2b,12,0,12.125,161,1,72,64,0.9991512550302453
6a7fab565a61570130937f2b,11,0,11.333333333333334,161,1,66,59,0.998628095139326
6a7fab565a61570130937f2b,10,1,10.5,161,1,60,56,0.995877855009088
6a7fab565a61570130937f2b,9,1,10.636363636363637,161,1,54,44,0.9991127067575025
6a7fab565a61570130937f2b,8,1,11.083333333333334,161,1,48,28,0.999985683484324
6a7fab565a61570130937f2b,7,1,10.461538461538462,161,1,42,25,0.999949425765617
6a7fab565a61570130937f2b,6,1,10.642857142857142,161,1,36,12,0.9999998489039639
6a7fab565a61570130937f2b,5,1,10.8,161,1,30,-1,1
6a7fab565a61570130937f2f,19,0,10,161,1,114,151,0.8301098961024049
6a7fab565a61570130937f2f,18,1,6.5,161,1,108,148,0.7377960115297122
6a7fab565a61570130937f2f,17,2,5.666666666666667,161,1,102,144,0.6391158797286457
6a7fab565a61570130937f2f,16,2,7.75,161,1,96,130,0.7500185751399256
6a7fab565a61570130937f2f,15,2,6.4,161,1,90,129,0.5981749970727521
6a7fab565a61570130937f2f,14,2,6,161,1,84,125,0.48646379149807595
6a7fab565a61570130937f2f,13,2,6.714285714285714,161,1,78,114,0.5417890511739805
6a7fab565a61570130937f2f,12,3,6.5,161,1,72,109,0.437435934806261
6a7fab565a61570130937f2f,11,3,6.888888888888889,161,1,66,99,0.46751220996854265
6a7fab565a61570130937f2f,10,3,7.8,161,1,60,83,0.6710347234664842
6a7fab565a61570130937f2f,9,3,8.363636363636363,161,1,54,69,0.8111449982314689
6a7fab565a61570130937f2f,8,4,8.5,161,1,48,59,0.8468600679236846
6a7fab565a61570130937f2f,7,4,8.76923076923077,161,1,42,47,0.920279805898419
6a7fab565a61570130937f2f,6,4,8.928571428571429,161,1,36,36,0.9619408916335886
6a7fab565a61570130937f2f,5,4,9.2,161,1,30,23,0.9942084611277159
6a7fab565a61570130937f2f,4,4,9.3125,161,1,24,12,0.9996020826303142
6a7fab565a61570130937f2f,3,5,8.823529411764707,161,1,18,11,0.9936377044910736
6a7fab565a61570130937f2f,2,6,8.666666666666666,161,1,12,5,0.9962806030827678
6a7fab565a61570130937f33,19,0,17,201,1,114,184,0.2163083076127084
6a7fab565a61570130937f33,18,0,13,201,1,108,175,0.21249121092520992
6a7fab565a61570130937f33,17,0,10.333333333333334,201,1,102,170,0.15165660412411966
6a7fab565a61570130937f33,16,1,9.5,201,1,96,163,0.12173982326206338
6a7fab565a61570130937f33,15,1,9,201,1,90,156,0.09534962328741899
6a7fab565a61570130937f33,14,1,10.166666666666666,201,1,84,140,0.1754946290392955
6a7fab565a61570130937f33,13,1,10.571428571428571,201,1,78,127,0.238289441783385
6a7fab565a61570130937f33,12,1,11.5,201,1,72,109,0.44316906530956607
6a7fab565a61570130937f33,11,1,11.555555555555555,201,1,66,97,0.5271134626223932
6a7fab565a61570130937f33,10,1,11.3,201,1,60,88,0.5315931397909383
6a7fab565a61570130937f33,9,1,11.545454545454545,201,1,54,74,0.6864197155527106
6a7fab565a61570130937f33,8,1,11.166666666666666,201,1,48,67,0.639003142938785
6a7fab565a61570130937f33,7,1,11.307692307692308,201,1,42,54,0.7752050138312487
6a7fab565a61570130937f33,6,1,10.785714285714286,201,1,36,50,0.6310369172147043
6a7fab565a61570130937f33,5,1,10.933333333333334,201,1,30,37,0.7925596625698632
6a7fab565a61570130937f33,4,1,10.5,201,1,24,33,0.6241015569126391
6a7fab565a61570130937f33,3,1,10.352941176470589,201,1,18,25,0.5957136230465881
6a7fab565a61570130937f33,2,1,10.5,201,1,12,12,0.8498229756221802
6a7fab565a61570130937f33,1,1,10.157894736842104,201,1,6,8,0.591069882401689
6a7fab565a61570130937f37,19,0,7,164,1,114,157,0.7367991639289307
6a7fab565a61570130937f37,18,0,9.5,164,1,108,145,0.7972039669897083
6a7fab565a61570130937f37,17,1,7.666666666666667,164,1,102,141,0.7133191332735358
6a7fab565a61570130937f37,16,1,7.5,164,1,96,134,0.6843571699965773
6a7fab565a61570130937f37,15,1,9.2,164,1,90,118,0.825695620739061
6a7fab565a61570130937f37,14,2,9.166666666666666,164,1,84,109,0.8312937200261807
6a7fab565a61570130937f37,13,2,8.857142857142858,164,1,78,102,0.8123464053955947
6a7fab565a61570130937f37,12,3,8.125,164,1,72,99,0.6934661769507152
6a7fab565a61570130937f37,11,3,8.777777777777779,164,1,66,85,0.8172589700281669
6a7fab565a61570130937f37,10,4,9.1,164,1,60,73,0.8739493491830989
6a7fab565a61570130937f37,9,4,9.454545454545455,164,1,54,60,0.9414857745602967
6a7fab565a61570130937f37,8,4,9.916666666666666,164,1,48,45,0.9871143944598622
6a7fab565a61570130937f37,7,5,9.538461538461538,164,1,42,40,0.9746651330690917
6a7fab565a61570130937f37,6,5,9.071428571428571,164,1,36,37,0.9476172468069192
6a7fab565a61570130937f37,5,5,9,164,1,30,29,0.9580874521531917
6a7fab565a61570130937f37,4,5,9.3125,164,1,24,15,0.9972801238340758
6a7fab565a61570130937f37,3,5,9.588235294117647,164,1,18,1,0.9999993240743031
6a7fab565a61570130937f3b,19,1,3,187,0,114,184,0.213235270042811
6a7fab565a61570130937f3b,18,1,5,187,0,108,177,0.18135583663372765
6a7fab565a61570130937f3b,17,2,5.666666666666667,187,0,102,170,0.14788873088574586
6a7fab565a61570130937f3b,16,2,6.25,187,0,96,162,0.13152871453298617
6a7fab565a61570130937f3b,15,2,8.8,187,0,90,143,0.28394370363642873
6a7fab565a61570130937f3b,14,2,8.666666666666666,187,0,84,135,0.261281351779957
6a7fab565a61570130937f3b,13,2,9,187,0,78,124,0.2986159574736684
6a7fab565a61570130937f3b,12,3,9,187,0,72,115,0.29181404317331155
6a7fab565a61570130937f3b,11,3,8.555555555555555,187,0,66,110,0.203684921862396
6a7fab565a61570130937f3b,10,3,9.2,187,0,60,95,0.33235421488708433
6a7fab565a61570130937f3b,9,3,9.181818181818182,187,0,54,86,0.32770444790180364
6a7fab565a61570130937f3b,8,4,9.333333333333334,187,0,48,75,0.3793134337581349
6a7fab565a61570130937f3b,7,4,9,187,0,42,70,0.2562432195551754
6a7fab565a61570130937f3b,6,4,8.928571428571429,187,0,36,62,0.21646396169939625
6a7fab565a61570130937f3b,5,5,8.666666666666666,187,0,30,57,0.10960730187250473
6a7fab565a61570130937f3b,4,5,8.5625,187,0,24,50,0.06006750681390906
6a7fab565a61570130937f3b,3,6,8.647058823529411,187,0,18,40,0.05107725526748855
6a7fab565a61570130937f3b,2,6,8.555555555555555,187,0,12,33,0.01408299518378403
6a7fab565a61570130937f3b,1,6,8.473684210526315,187,0,6,26,0.000659616993043949
6a7fab565a61570130937f3f,19,0,14,195,0,114,181,0.26429774707085496
6a7fab565a61570130937f3f,18,0,10,195,0,108,175,0.21249121092520992
6a7fab565a61570130937f3f,17,0,8,195,0,102,171,0.1393646210624269
6a7fab565a61570130937f3f,16,0,8,195,0,96,163,0.12227852078994268
6a7fab565a61570130937f3f,15,0,8.2,195,0,90,154,0.11633694666128325
6a7fab565a61570130937f3f,14,0,7.5,195,0,84,150,0.06443991233641307
6a7fab565a61570130937f3f,13,0,8.714285714285714,195,0,78,134,0.12667802552064453
6a7fab565a61570130937f3f,12,1,8,195,0,72,131,0.059805910053633865
6a7fab565a61570130937f3f,11,1,7.888888888888889,195,0,66,124,0.040714530863929566
6a7fab565a61570130937f3f,10,1,8.4,195,0,60,111,0.06133427484998797
6a7fab565a61570130937f3f,9,3,7.909090909090909,195,0,54,108,0.020939308282707018
6a7fab565a61570130937f3f,8,3,8.25,195,0,48,96,0.02762783356255717
6a7fab565a61570130937f3f,7,3,8.384615384615385,195,0,42,86,0.025679441750978596
6a7fab565a61570130937f3f,6,3,8.5,195,0,36,76,0.023073339804557825
6a7fab565a61570130937f3f,5,3,8.266666666666667,195,0,30,71,0.006088483349412604
6a7fab565a61570130937f3f,4,3,8.3125,195,0,24,62,0.0030256822275415247
6a7fab565a61570130937f3f,3,3,8.294117647058824,195,0,18,54,0.0007212852819463856
6a7fab565a61570130937f3f,2,3,8.333333333333334,195,0,12,45,0.00009530341709339191
6a7fab565a61570130937f3f,1,3,8.421052631578947,195,0,6,35,0.000001245192935556801
6a7fab565a61570130937f43,19,0,11,215,0,114,204,0.036317825432571095
6a7fab565a61570130937f43,18,0,14,215,0,108,187,0.07715725499830807
6a7fab565a61570130937f43,17,1,13.666666666666666,215,0,102,174,0.10606709894207575
6a7fab565a61570130937f43,16,3,12.25,215,0,96,166,0.08766078446754282
6a7fab565a61570130937f43,15,4,11.4,215,0,90,158,0.07109180787682115
6a7fab565a61570130937f43,14,5,11,215,0,84,149,0.060982505387150415
6a7fab565a61570130937f43,13,6,10.571428571428571,215,0,78,141,0.0434158122997355
6a7fab565a61570130937f43,12,6,10.75,215,0,72,129,0.059675867261900425
6a7fab565a61570130937f43,11,6,10.11111111111111,215,0,66,124,0.034165024486793295
6a7fab565a61570130937f43,10,7,10.2,215,0,60,113,0.03273120420982413
6a7fab565a61570130937f43,9,7,10.454545454545455,215,0,54,100,0.05336199035890665
6a7fab565a61570130937f43,8,8,10.166666666666666,215,0,48,93,0.02550270470982197
6a7fab565a61570130937f43,7,8,10.307692307692308,215,0,42,81,0.038246511994792766
